	11_SUR	18_DCM	18_SUR	22_SUR	23_DCM	25_DCM	25_SUR	30_DCM	31_SUR	32_DCM	32_SUR	33_SUR	34_DCM	34_SUR	36_DCM	36_SUR	37_MES	38_DCM	38_MES	38_SUR	39_DCM	39_MES	39_SUR	41_DCM	41_SUR	42_DCM	42_SUR	45_SUR	46_SUR	48_SUR	52_DCM	52_SUR	56_MES	56_SUR	58_DCM	62_SUR	64_DCM	64_MES	64_SUR	65_DCM	65_SUR	66_DCM	66_SUR	67_SUR	68_DCM	68_MES	68_SUR	70_MES	70_SUR	72_DCM	72_MES	72_SUR	76_DCM	76_MES	76_SUR	78_DCM	78_MES	78_SUR	82_DCM	82_SUR	84_SUR	85_DCM	85_MES	85_SUR	100_DCM	100_MES	100_SUR	102_DCM	102_MES	102_SUR	109_DCM	109_SUR	111_DCM	111_MES	111_SUR	122_DCM	122_MES	122_SUR	123_DCM	123_SUR	124_DCM	124_SUR	125_DCM	125_SUR	137_DCM	137_MES	137_SUR	138_DCM	138_MES	138_SUR	155_DCM	155_MES	155_SUR	158_DCM	158_MES	158_SUR	163_MES	163_SUR	168_DCM	168_IZZ	168_SUR	173_DCM	173_SUR	175_IZZ	175_SUR	175_ZZZ	178_SUR	180_SUR	180_ZZZ	188_DCM	188_SUR	189_DCM	189_MES	189_SUR	191_SUR	193_SUR	194_DCM	194_SUR	196_SUR	201_DCM	201_MES	201_SUR	205_MES	205_SUR	206_MES	206_SUR	208_SUR	209_MES	209_SUR	210_MES	210_SUR
39_DCM	98.3603	95.8604	95.0463	95.9235	96.2743	95.0858	95.6197	95.7916	85.2104	94.6852	82.2308	79.8869	89.1175	80.3202	79.2292	81.4520	94.9429	68.4937	95.0929	70.0322	0.0000	95.2227	59.0110	80.1595	73.5234	80.4325	79.2857	84.6050	82.7569	86.0949	86.5427	84.0591	96.6437	82.3711	82.1337	81.0185	83.6037	96.4587	82.6535	81.1451	79.9508	88.8272	89.3180	96.9861	92.2745	97.0953	91.6963	97.2694	89.3625	92.4723	89.5136	85.3562	86.8534	97.5514	89.0344	88.3084	96.4266	88.2676	98.8264	98.6737	98.5404	99.2365	98.6257	98.6123	94.9012	97.7308	95.8483	93.9325	93.7286	93.1805	89.7061	83.1461	95.1782	98.0168	95.4584	94.6020	96.0599	93.6922	95.0564	92.5596	92.8927	92.7230	96.2114	93.5291	94.5723	96.9987	87.4295	93.3722	96.8906	89.8355	97.7304	97.8470	99.9969	99.0518	99.1818	99.1011	99.7918	99.7135	99.2543	99.2047	99.1872	99.4033	99.6120	99.5141	99.2004	99.5820	99.3735	99.6369	99.3030	98.6710	98.8812	99.3062	99.0641	99.1719	99.6623	99.1520	99.3944	99.5296	99.6103	99.5549	99.3431	99.5877	99.4810	99.6325	99.4952	99.5738	99.4107	99.1422	99.3669	99.6347	99.2945
39_MES	98.2876	97.4140	92.7021	96.2568	98.2619	94.4390	96.4508	96.6962	92.4490	93.5410	98.0098	96.7295	96.8619	94.3058	98.6542	95.6446	81.0582	93.9190	76.0448	94.9789	93.9832	0.0000	93.6586	96.2522	94.8480	95.7859	93.8772	94.9549	93.8360	97.0197	97.7406	96.8082	89.7206	94.4925	97.2961	96.7957	96.9011	87.2300	93.4048	93.2379	92.6914	92.3085	92.4179	95.9755	97.3647	90.1171	93.7058	90.1504	95.3063	98.0566	91.4757	95.3716	93.3600	91.3736	94.7042	96.4038	89.7235	93.6862	96.8571	96.8901	94.1877	97.5366	93.9135	95.7736	97.9799	84.9203	96.8058	97.2244	89.1921	97.3764	98.5791	95.5903	94.1433	85.2795	96.3280	97.0983	86.6380	96.6249	96.7120	97.5984	97.2329	97.7127	97.0770	97.9479	97.9996	84.9312	97.8661	94.7422	84.9284	97.1580	96.5228	94.9825	99.9795	98.3518	97.0071	97.4998	99.5862	99.3708	98.0829	97.8758	97.1958	98.4609	98.9751	98.6609	97.9237	98.6272	97.6660	99.1526	98.4799	96.2589	96.2382	98.3515	97.7303	98.2972	99.5555	98.4510	98.3188	99.2414	99.4619	98.9363	98.1423	99.0394	98.8040	99.0120	99.0253	99.5160	98.9376	97.5020	98.7114	99.0886	98.7698
39_SUR	98.1852	95.8404	94.3614	95.9527	96.4528	95.0647	95.5684	95.6727	84.7251	93.8902	82.6958	79.8046	89.6001	79.7434	80.1273	82.0541	94.4525	69.6978	94.3110	70.7639	55.6362	94.5504	0.0000	80.9284	73.4580	81.3275	78.9669	84.0711	82.5330	86.0548	87.2787	84.1993	95.8375	82.7098	82.4133	81.4245	84.4490	96.1041	83.1911	81.3307	80.1520	88.1397	88.8123	96.6586	92.3425	96.4488	91.3555	96.6631	89.1686	92.8846	89.3456	85.5584	86.9080	96.7572	89.1122	88.3797	96.0632	88.1580	98.5813	98.5255	98.2356	99.1060	98.5382	98.4687	95.0274	97.6422	95.5907	93.9406	93.6154	93.0993	89.7894	82.8546	94.8994	97.7250	95.2891	94.6650	95.5612	93.6611	95.1453	92.5871	93.0470	92.6911	96.2987	93.6043	94.8317	96.5534	87.4374	93.4006	96.5237	89.8573	97.7762	97.7137	99.9954	98.9954	98.9556	99.0328	99.7737	99.7067	99.0019	99.0099	98.9375	99.3446	99.5477	99.4080	99.1801	99.5049	99.2815	99.5795	99.2542	98.5161	98.7494	99.1520	99.0534	99.1036	99.6507	99.1129	99.3983	99.5028	99.5950	99.5416	99.3192	99.5794	99.4647	99.6257	99.4708	99.5861	99.3964	98.9472	99.2867	99.6301	99.2101
41_DCM	98.6217	95.9476	96.5901	97.3329	95.7326	94.9899	96.5383	95.5808	86.8713	94.4429	83.4236	85.3062	81.1270	85.8343	85.7796	89.5146	95.9883	76.1654	94.1967	80.9008	72.0346	95.8056	75.1632	0.0000	79.7414	73.9418	84.0840	87.9275	86.2075	88.2399	82.2093	85.9610	97.6209	84.5609	83.0114	81.5670	80.4650	97.0800	82.9021	81.5733	80.4756	89.8448	90.2736	97.9258	91.6177	97.5212	91.9618	98.0946	90.1192	87.7552	89.9146	87.5471	87.0907	98.3314	90.1649	88.3665	96.7011	89.5419	98.5818	98.8240	99.2397	99.2567	99.0302	99.2997	94.0000	96.4188	96.7857	93.7905	94.5576	94.7820	90.4790	87.8320	95.0565	97.8113	96.2689	93.3640	96.4799	94.8932	91.1918	93.4468	91.7065	93.9022	93.7455	94.6832	90.5747	96.0556	89.4142	88.2944	96.3902	91.5930	97.6175	97.4259	99.8583	99.1259	99.2751	99.0833	99.6654	99.6478	99.2265	99.1364	99.1096	99.2752	99.4631	99.5037	99.0750	99.4959	99.4241	99.6992	99.5117	99.2856	99.3537	99.3666	99.0684	99.4957	99.7382	99.5655	99.5565	99.6277	99.6532	99.6021	99.3489	99.4656	99.3970	99.6720	99.4256	99.5274	99.5814	99.2305	99.4319	99.5955	99.2582
41_SUR	97.7885	95.4729	94.0419	96.5045	97.0755	94.7101	95.4233	96.1874	81.5192	94.5410	79.8988	84.2434	90.5867	82.9246	87.0938	88.2038	96.4392	79.7741	95.9966	80.5508	70.8861	95.5019	73.0344	84.1956	0.0000	74.3907	63.2862	70.0851	72.1645	74.8315	83.2502	76.9864	95.8720	74.6352	76.6145	74.6579	80.5990	96.2178	78.0589	80.6210	80.0913	88.3660	88.8747	96.4825	92.6441	96.1464	90.6637	96.1889	87.8583	91.9884	86.0775	77.7304	83.2588	95.7198	84.6310	86.6302	94.7812	86.2680	98.2017	97.9412	98.1695	99.2153	98.5265	98.5533	95.5767	98.0227	95.2877	95.1454	93.7162	93.5029	89.5108	82.9489	95.2605	97.6616	94.9163	93.9918	94.6093	92.0077	95.6698	90.6634	92.8973	91.6946	96.3559	93.0293	96.0664	96.2124	86.6822	93.4642	95.9986	86.3701	97.9163	98.0529	99.9921	98.7424	98.9321	98.5086	99.7765	99.6960	98.6248	98.7107	98.3073	98.9397	99.0578	98.6253	98.6283	99.0615	98.7456	99.0680	99.1228	98.5997	98.5575	99.2509	98.7665	99.3129	99.6053	99.1351	99.2456	99.2658	99.3292	99.5157	99.2301	99.5608	99.4948	99.5606	98.9485	99.6385	99.2719	98.8578	99.3080	99.6486	98.8176
42_DCM	98.4027	95.6939	95.8307	97.3471	96.5437	94.4985	96.4329	96.3646	85.5871	95.2666	82.8532	86.4299	82.9160	86.8566	90.8177	92.1765	97.5312	84.3082	96.7945	86.9758	81.2448	96.7929	83.4641	82.2801	77.6773	0.0000	76.2155	81.5808	79.7926	83.5358	80.7376	82.4652	97.0275	80.1417	79.4335	78.2716	80.1049	97.0844	79.9005	81.9627	81.0885	89.1544	89.9234	98.0751	91.9228	97.1293	91.0005	97.1618	89.2186	87.6474	89.3705	83.5772	86.1055	97.0171	88.3773	88.1023	96.3738	89.0221	98.6747	98.7753	99.0087	99.3300	98.6617	98.9449	94.1167	97.4164	96.9525	94.8891	95.4198	95.6623	92.1284	88.2401	95.3077	97.8447	96.5638	92.3379	95.8009	93.8457	92.2441	92.7497	91.4441	93.5206	94.1486	94.1947	91.3190	96.5591	89.4635	90.4005	96.3279	90.2271	98.1627	98.1511	99.9947	98.9899	99.2776	99.1123	99.8137	99.7160	99.0419	98.7313	99.0762	99.2754	99.3290	99.2357	98.8908	99.3953	99.2446	99.5694	99.3880	98.8570	98.9745	99.3716	99.0122	99.4307	99.7539	99.3411	99.4711	99.5933	99.5336	99.5764	99.5217	99.5987	99.4873	99.6722	99.4404	99.6255	99.4518	99.0506	99.4325	99.6453	99.1951
42_SUR	97.8621	95.1406	93.1035	96.4240	97.0578	94.5894	95.0742	95.9952	81.0912	93.7594	80.5952	85.1001	90.9378	84.5759	89.9354	90.0625	95.7025	82.0199	95.3320	83.7351	74.8558	94.0988	76.4110	86.2933	59.4717	69.8786	0.0000	65.7857	66.1622	70.8627	81.3658	74.2215	94.5477	72.1089	75.1306	72.7963	78.4453	94.8189	75.5000	78.3653	77.6183	87.6532	87.6164	96.9152	91.8432	95.4952	89.5722	94.9872	86.8902	91.0264	83.1897	75.5881	81.1667	94.3316	82.5908	85.3295	93.7931	83.6855	98.1159	97.9791	97.5274	99.2570	97.5928	97.8519	94.9891	97.1264	94.2852	94.8516	93.2914	93.0496	88.6949	82.1818	93.9264	96.7034	94.0606	92.9252	93.0376	90.5447	94.9368	89.3859	91.7305	90.6771	95.8919	92.3242	95.7125	95.5760	85.9300	92.2270	95.5104	84.6490	97.9022	97.8970	99.9915	98.7807	98.7223	98.9136	99.7509	99.7062	98.8872	98.7584	98.7220	99.0061	99.2607	99.0197	98.9529	99.1592	98.9206	99.4598	99.0604	97.8433	98.1705	99.0361	98.9716	98.9656	99.6682	98.9368	99.1928	99.4910	99.4820	99.4304	99.2607	99.5387	99.4492	99.4974	99.3963	99.6245	99.1477	98.7013	99.2776	99.6279	99.0037
45_SUR	97.9915	95.3947	93.6320	96.5665	97.1918	94.7162	95.5088	96.0129	83.4673	94.0276	82.9337	87.5211	92.5388	86.9280	92.2237	92.4898	96.1665	85.8610	95.5336	87.0084	80.8244	95.0104	81.6686	89.3317	66.1140	76.0639	64.8916	0.0000	60.1401	65.6773	79.5090	67.6419	94.5156	67.3326	72.6921	71.4727	78.1679	95.9420	75.8521	78.6988	78.1315	88.2054	88.2359	96.6933	92.4479	95.5343	90.6700	95.8591	87.0179	91.3096	84.4778	77.0249	82.9971	95.0620	83.6357	87.3237	94.6272	85.5725	98.5510	98.3405	97.6310	99.0482	97.8276	97.5911	95.2337	97.5287	94.3080	95.7064	94.1127	93.6764	88.8310	83.6335	94.4202	97.0118	93.7540	93.4459	94.0349	90.2479	95.0518	89.7744	91.7053	90.6452	96.1756	91.9454	96.1643	96.1670	85.6021	92.6718	95.9009	83.6181	98.0861	98.2605	99.9858	98.8338	98.8984	99.0581	99.7696	99.7083	98.6807	98.3584	98.5055	99.1392	99.3085	98.9605	98.9398	99.2240	98.8798	99.4847	99.0861	97.8992	97.9925	99.1382	98.9528	99.0125	99.6583	98.9636	99.0995	99.4559	99.5643	99.4803	99.3428	99.5696	99.4798	99.5512	99.4730	99.6544	99.3008	98.7069	99.2911	99.6307	99.2062
46_SUR	97.9250	95.5759	93.1517	96.3362	97.3364	94.3032	95.2648	96.2858	84.7918	93.9368	84.8707	87.0181	92.2605	86.5487	91.5441	90.7652	95.3402	85.6573	94.7409	86.6729	81.2539	94.6792	82.4550	89.3618	72.4795	77.0797	69.6938	65.2093	0.0000	73.3369	83.3468	74.9181	94.2658	74.3264	78.0298	77.1190	81.6117	95.5833	78.5659	80.5744	79.9803	88.5131	88.4922	96.8964	93.0600	95.2851	90.6317	94.7195	88.2818	92.2041	86.0251	80.6317	83.8035	93.9053	84.7362	88.0514	93.6415	86.4137	98.1907	98.1003	97.5101	98.9577	97.8953	97.7510	95.4101	97.3239	95.4272	95.8231	94.7430	94.6653	90.8311	85.1380	94.5948	96.6270	94.5962	93.8463	93.6128	91.6300	95.0143	91.1306	92.3243	91.7289	95.7044	92.6047	95.9063	95.7546	88.2885	93.1241	95.3645	87.2145	97.7491	97.9777	99.9850	98.5354	98.6506	98.8038	99.7357	99.5767	98.6821	98.3998	98.7435	99.0728	99.0264	98.9307	98.8852	99.0736	98.8432	99.0909	98.7214	97.9816	97.9447	98.9640	98.9106	98.7013	99.6647	98.7833	99.1165	99.4483	99.4398	99.2865	99.0629	99.4013	99.3175	99.3401	99.1311	99.5936	99.0702	98.6364	99.1188	99.5165	98.9773
48_SUR	98.0767	95.2588	95.0115	96.9187	96.7541	95.6354	95.6424	95.6658	84.9963	94.6305	83.0785	88.2172	91.8386	89.2071	92.4392	93.5360	97.4056	87.3098	96.9560	87.8533	82.7250	97.0601	83.9931	89.6346	71.5643	78.6598	70.1787	65.7662	69.5310	0.0000	72.9580	65.7462	95.7778	68.0645	74.6840	73.5474	76.3043	97.5403	75.5810	79.3318	78.4101	89.1646	89.2128	98.2240	91.8890	97.5914	91.4040	97.3247	87.0093	89.7788	84.2180	76.4030	82.7310	96.4888	82.8062	86.7591	96.2704	85.5086	98.7392	98.7914	98.5308	99.3613	98.8603	98.8030	94.7688	98.4609	94.4738	95.7133	94.3886	93.7976	88.3492	84.0361	94.8842	98.0940	94.0812	93.1171	95.3120	90.4466	94.7276	89.7223	91.3917	90.1857	95.9779	92.0416	95.4841	97.1746	85.0489	92.7492	97.1645	83.7248	98.1793	98.3884	99.9940	99.0710	99.2555	99.2257	99.7868	99.6894	99.1679	98.9649	99.2083	99.3320	99.3183	99.4075	99.3309	99.4452	99.2843	99.4900	99.2543	98.9093	98.8408	99.3374	99.0870	99.2273	99.7016	99.1378	99.5554	99.5450	99.5807	99.5335	99.4356	99.5624	99.4763	99.5819	99.4042	99.6210	99.3606	99.2219	99.3666	99.6657	99.2460
52_DCM	98.5605	94.3697	96.4899	97.2811	94.8441	94.1561	95.8506	94.3394	88.1087	96.2377	84.1296	89.4762	86.4156	90.8955	91.6889	94.4259	98.2142	88.0450	97.8283	89.8962	86.6288	98.2175	88.3217	87.4589	84.8650	80.0320	84.7470	83.6542	84.7801	78.3725	0.0000	74.1169	97.6960	75.4610	78.2700	78.5032	69.1805	98.1093	74.1984	79.0659	78.0153	88.2402	89.0582	98.5953	88.7509	98.0535	89.7686	98.6292	85.9637	81.5297	87.4945	80.9225	82.9167	98.7609	85.0357	85.3785	97.6347	86.1353	99.1734	99.3245	99.7002	99.4583	99.2045	99.4860	91.6439	97.5673	96.0448	94.0918	95.1537	95.0007	89.5515	87.5045	94.0087	98.3656	95.5836	91.0139	96.7756	92.9098	90.3341	91.6427	89.7340	92.2004	93.6368	93.6498	89.1094	97.1173	86.8643	89.0004	97.2708	88.3100	97.9374	97.9232	99.9943	99.2333	99.5611	99.3571	99.8259	99.6907	99.3340	99.2497	99.4572	99.3897	99.6362	99.6561	99.1794	99.6212	99.5648	99.7743	99.6279	99.3539	99.4583	99.4320	99.1749	99.4955	99.7234	99.5796	99.6220	99.6157	99.6652	99.6452	99.6213	99.5968	99.4373	99.7148	99.4496	99.5194	99.6374	99.2877	99.4723	99.6345	99.3239
52_SUR	98.2618	95.6438	95.4747	97.0437	96.4200	95.3566	95.9984	95.9233	87.2013	95.5838	85.4934	88.3325	91.4949	89.6479	91.4019	92.7851	97.4950	86.2914	97.3966	86.9899	83.4048	97.3617	84.8020	89.6310	78.2120	80.9548	77.8914	72.9552	75.9821	71.2964	72.8809	0.0000	96.0482	67.0867	74.9336	75.5329	78.1635	97.2927	77.3727	80.2502	79.1437	89.1536	89.3826	97.7650	91.6513	97.2431	90.7954	97.2740	86.4971	89.9143	86.9490	80.2554	84.1714	97.1299	86.1401	87.7532	96.4756	87.3679	98.9002	98.7244	99.2315	99.4729	98.9581	99.0671	93.8660	97.9466	93.6838	94.0813	93.2876	92.5963	86.2057	82.1970	94.3193	97.9946	93.6261	92.8595	95.3045	89.9736	93.9835	88.7829	90.7755	89.5227	95.7531	91.8338	93.4696	96.4060	82.4715	91.2926	96.9369	83.8098	98.2285	98.3532	99.9957	99.1597	99.5102	99.2265	99.8064	99.6896	99.0632	99.0367	99.2020	99.2733	99.4027	99.3387	99.2193	99.4415	99.3494	99.5929	99.4195	98.9512	99.0395	99.2482	99.2962	99.2579	99.6826	99.3900	99.4858	99.5443	99.5373	99.5321	99.3723	99.5718	99.4395	99.5359	99.3529	99.5854	99.3983	99.1487	99.3568	99.6394	99.1585
56_MES	98.5229	98.0356	95.7312	97.8331	98.6851	96.9845	97.9324	97.7358	94.7471	96.4304	98.0585	97.6388	98.0419	96.7224	99.1378	97.0463	89.9223	97.2368	91.2303	97.4404	96.5202	91.5378	96.0126	98.2500	96.1078	96.7847	95.3430	95.4349	94.5315	96.4764	97.5958	96.0644	0.0000	94.6871	96.8291	96.0113	97.2612	83.6579	94.7402	94.7338	94.9497	94.8919	93.9398	96.6997	97.9192	86.2042	95.4036	87.5119	96.0134	98.2874	84.1616	95.5299	93.3591	85.6582	92.8482	96.9181	87.3736	93.8348	98.3337	98.3366	97.1322	97.8957	90.8737	97.8402	98.6246	91.3265	98.4041	98.2610	89.9498	98.6182	98.4279	96.6027	96.9495	87.8773	97.9703	98.0356	82.8109	97.4827	97.1511	98.3203	98.1223	97.8365	97.9411	98.5489	98.5956	86.6166	98.0364	96.7406	87.7410	97.9360	97.5434	94.8398	99.9770	98.8219	97.3626	98.9291	99.5092	99.2958	98.7778	98.6707	98.6696	99.1648	99.4377	99.0398	98.1745	99.2862	98.7469	99.2170	98.6216	98.1408	98.2008	98.8989	97.6080	98.7115	99.6802	98.7214	99.2210	99.6016	99.6159	98.5084	97.7883	98.6207	98.0951	98.7702	98.8215	99.3149	99.0530	98.7060	98.7257	99.0032	99.1346
56_SUR	98.3496	95.3291	94.8651	96.5078	96.7063	94.8224	95.6046	95.5283	85.0852	94.1573	83.7808	87.5768	90.6634	88.5175	92.2835	92.3028	96.2167	86.8361	96.1647	87.9163	83.3063	95.8590	84.8726	89.6276	78.1566	80.3807	78.2417	75.1646	77.6376	75.6580	76.6131	70.0617	95.1475	0.0000	66.6496	66.1786	75.2634	95.8077	73.4198	75.5118	74.0590	86.9560	87.2003	97.1860	91.8356	96.3385	90.4853	95.8586	87.4331	90.2992	87.3062	80.5462	83.8113	96.8541	85.6837	87.6362	95.6128	86.8083	98.7774	98.6149	98.2719	99.1334	98.4421	98.3397	94.3079	97.6698	94.2370	95.0035	93.8432	93.6879	88.5282	83.8379	93.9220	97.2689	93.6534	93.0457	94.3752	90.6873	93.9312	90.1155	90.9939	90.4532	95.4716	92.2859	94.5494	96.3668	85.7612	92.1301	96.2612	85.4272	97.9297	97.9981	99.9911	99.0258	99.0930	99.1983	99.7957	99.7644	99.1172	99.1731	99.2333	99.4055	99.5874	99.3935	99.1195	99.5585	99.2944	99.5891	98.8847	98.5931	98.7172	99.2842	98.9758	99.1744	99.6841	99.1459	99.3452	99.5169	99.4841	99.2736	99.1019	99.5383	99.3699	99.3463	99.1733	99.6376	99.0839	98.8250	99.1291	99.5876	98.9746
58_DCM	98.7387	95.8699	96.2353	97.4676	96.4889	95.8484	96.6464	96.3470	85.8393	95.8489	82.8032	86.3041	89.1916	88.2463	91.0823	92.3115	97.6800	86.2674	97.6141	87.1255	82.3770	97.8823	83.9724	88.1113	79.0225	78.8350	79.7910	78.3747	80.0665	79.9000	78.4279	76.2498	96.9832	65.2608	0.0000	63.2980	74.5788	97.4178	74.3930	74.3266	72.5685	87.6724	88.1481	97.9695	91.7964	98.0294	91.5562	97.7809	89.2921	89.4724	89.2422	82.8060	86.0923	98.4994	87.9658	88.0124	97.6393	88.1927	99.2675	99.2511	99.3889	99.5613	99.2291	99.1324	94.5937	98.0983	96.1780	94.5920	94.9667	94.6506	90.1502	85.8432	95.4528	98.4642	95.8887	94.0659	96.5101	93.6084	94.1849	92.4284	92.5836	92.9716	95.9420	94.0270	93.1451	97.1145	87.2078	91.9379	97.4292	88.1591	98.3606	98.3481	99.9957	99.3712	99.6395	99.4005	99.8468	99.7592	99.2740	99.2463	99.3939	99.4652	99.6657	99.6259	99.3182	99.6317	99.5602	99.7747	99.5215	99.1975	99.3505	99.4296	99.3713	99.4605	99.7402	99.5849	99.6177	99.6316	99.6145	99.5638	99.3751	99.6424	99.4852	99.6053	99.4112	99.6232	99.5399	99.2479	99.4259	99.6887	99.2747
62_SUR	98.4389	95.2140	95.7340	96.9135	96.3021	95.0238	96.0351	95.7334	84.1644	94.8390	81.5382	85.4305	87.5314	87.3028	90.7284	91.9936	97.1944	84.9259	96.9118	86.4125	81.0811	97.4642	82.8942	86.9656	77.0295	77.4054	77.6630	77.1727	79.0230	78.7779	78.4361	76.5752	96.1655	64.4016	62.9140	0.0000	72.5874	97.5861	71.6189	70.9517	69.2631	86.5358	86.9531	97.9979	90.9329	97.2039	90.7904	97.7971	88.3732	89.0700	87.2090	80.8668	84.0390	97.5129	85.7341	86.3712	96.8084	86.2354	98.9152	98.9373	98.8998	99.2989	98.6267	98.4570	94.3756	97.7866	95.7569	94.8206	94.8702	94.4465	89.9456	85.3346	94.9372	98.0752	95.4120	93.5101	96.2468	93.0024	93.3830	92.0501	91.9728	92.4833	95.5089	93.6313	93.3022	97.1727	87.1480	91.5956	97.2367	87.7253	98.0039	98.1546	99.9953	99.0486	99.3034	99.3568	99.7923	99.7437	99.3306	99.2882	99.3792	99.4211	99.6256	99.5300	99.2291	99.6057	99.4044	99.6746	99.3167	98.7437	98.9653	99.4531	98.9975	99.3778	99.7113	99.1734	99.4820	99.5953	99.6562	99.5704	99.5420	99.6288	99.4919	99.6760	99.5133	99.6106	99.4069	99.1823	99.4165	99.6750	99.3707
64_DCM	98.3640	93.8917	95.7953	96.9015	94.5447	93.7579	95.3411	93.7742	86.5529	95.3899	82.4873	87.6484	85.9439	89.0724	90.5017	93.1822	97.5715	86.0354	97.1417	88.2874	84.3732	97.6550	86.3064	86.7911	83.1846	80.2175	83.0762	83.2950	83.8799	81.8219	70.4379	80.0090	97.4824	75.1036	75.4375	73.7876	0.0000	96.6896	64.2945	68.9197	67.0739	83.4218	84.3670	98.1014	85.0057	97.5086	86.3964	97.7963	85.7254	84.3192	87.3403	81.3603	80.8480	98.4356	83.4578	82.4338	96.8975	83.5501	98.9404	99.1490	99.5256	99.3923	99.0817	99.3378	92.4879	97.4165	96.4570	94.8329	95.1603	95.1984	90.6481	87.7691	94.3049	98.0671	95.8408	92.5292	96.3244	93.7349	91.3840	92.2903	91.1256	92.9112	93.8250	93.9134	91.8131	97.2358	88.4511	90.6260	97.2741	89.4889	97.4422	97.3506	99.9914	99.0789	99.5071	99.2184	99.8000	99.6440	99.2183	99.0948	99.3334	99.2632	99.5386	99.5852	98.9784	99.5437	99.4827	99.7490	99.5765	99.1126	99.2815	99.2914	99.0043	99.3544	99.6947	99.4882	99.5598	99.5660	99.6216	99.6201	99.4724	99.5519	99.3745	99.7001	99.3849	99.4089	99.6028	99.1314	99.3860	99.5611	99.1724
64_MES	98.4868	97.6653	94.1515	97.5255	97.5456	95.0332	97.0260	97.3400	94.7529	95.8497	98.6367	97.7521	97.7624	96.3991	99.3198	97.0595	89.1658	97.0065	90.7166	97.3022	96.5641	90.1624	96.5076	97.9901	96.6628	97.0487	95.8587	96.8391	96.0584	98.0791	98.1537	97.4768	84.7072	95.7047	97.4601	97.6502	96.6300	0.0000	93.1661	93.6334	92.9304	91.2788	90.9631	94.6911	96.4866	74.3878	92.2025	84.5505	95.0779	97.9206	84.2639	95.4314	93.9786	82.9291	94.9852	96.5095	79.0220	94.7145	95.4406	95.8659	95.2551	97.1445	89.5849	96.2545	98.2978	88.3488	98.0821	96.9734	87.8865	97.8632	99.0101	96.5852	96.1764	84.6845	97.5823	97.5847	81.3659	96.9969	97.3276	97.6994	97.9077	97.9517	97.7271	98.6307	98.0660	85.1548	98.3300	95.5082	86.2036	98.0901	96.1503	91.6956	99.9934	97.5624	96.7236	97.4058	99.1670	98.5046	97.2566	96.7644	97.0704	97.3732	98.4779	98.0903	95.6101	98.0539	97.7762	99.2570	98.7049	96.4663	97.0907	97.5839	95.3482	98.0343	99.1719	98.5305	98.1468	98.8223	98.8739	98.4142	97.0568	98.1404	97.0052	98.7110	97.6794	98.2362	98.7259	96.9299	98.2514	98.4908	97.8985
64_SUR	97.5287	93.6027	92.4469	95.5802	95.4383	92.3465	94.3023	94.1494	84.3380	93.3339	84.4806	87.8406	87.7412	87.8816	91.8501	91.8033	95.9399	86.1002	95.4174	88.0365	84.0861	95.1959	85.7524	88.8715	81.6944	80.7618	81.4833	82.2142	81.9127	81.9678	76.1768	80.0599	95.3459	74.2488	76.1834	73.8766	65.6301	93.5381	0.0000	69.1669	67.9349	81.2924	81.9319	95.8966	86.6586	94.0778	83.1642	92.7797	84.1029	87.1631	85.3722	79.1739	79.0825	94.3325	81.7861	82.7864	93.0579	81.9266	98.0673	97.6828	97.6752	98.7589	97.7215	97.2015	92.8726	96.2386	95.6552	94.2631	93.9671	94.5257	91.4818	85.9129	92.4599	96.1385	94.8587	91.8814	93.2655	92.6507	91.9567	91.8408	91.2662	92.0279	93.8355	93.7163	92.7459	95.0680	88.9644	90.5598	94.1654	89.0661	97.0879	96.9966	99.9904	98.6012	99.0070	98.5808	99.7248	99.6284	98.7335	98.7126	98.7547	99.1132	99.2944	99.1927	98.7535	99.0872	99.0069	99.2661	98.5389	98.0431	98.3152	98.9857	98.6221	98.9068	99.6013	98.8883	99.2396	99.4166	99.3431	99.1095	98.7691	99.3624	99.1439	99.2037	98.6817	99.4548	98.8335	98.5187	98.8984	99.4245	98.5923
65_DCM	97.6964	93.8008	93.8294	95.0614	94.4642	92.4329	94.3891	93.8145	86.7633	94.0204	86.0260	87.2126	88.4970	87.8687	91.2113	91.4354	95.4318	84.7545	95.0621	86.5717	82.9459	95.1437	84.3984	88.1756	84.0598	82.9789	83.8792	84.5319	83.8385	84.9526	80.9434	82.8409	95.4058	76.6099	76.4581	73.6392	70.5038	94.0648	69.6014	0.0000	63.1458	80.6888	80.9465	88.5538	86.1351	93.5566	84.9079	94.5319	86.1233	88.5137	87.0806	83.7067	82.2717	95.3375	85.1623	84.2499	93.8842	83.9145	97.9796	97.7466	98.1809	98.9182	98.0861	98.2560	93.3714	95.8565	95.8225	93.5402	93.7992	94.3207	91.5960	86.7497	93.3159	96.7211	95.2357	93.2347	93.8475	93.4708	92.2223	92.7506	91.8796	92.6314	94.2177	94.1898	92.4287	95.4896	89.4538	90.4830	95.4194	90.4366	96.2289	95.7929	99.9941	98.2078	98.6026	98.3664	99.5857	99.4261	98.4311	98.3497	98.5771	98.7326	99.1848	99.1512	98.3742	99.1753	98.7805	99.3283	98.7188	97.8372	98.1126	98.6662	98.2893	98.5597	99.3576	98.5910	99.0276	99.1280	99.1995	99.1045	98.6626	99.2105	98.8827	99.1983	98.9173	99.1011	98.8176	98.4217	98.6381	99.2373	98.6528
