	11_SUR	18_DCM	18_SUR	22_SUR	23_DCM	25_DCM	25_SUR	30_DCM	31_SUR	32_DCM	32_SUR	33_SUR	34_DCM	34_SUR	36_DCM	36_SUR	37_MES	38_DCM	38_MES	38_SUR	39_DCM	39_MES	39_SUR	41_DCM	41_SUR	42_DCM	42_SUR	45_SUR	46_SUR	48_SUR	52_DCM	52_SUR	56_MES	56_SUR	58_DCM	62_SUR	64_DCM	64_MES	64_SUR	65_DCM	65_SUR	66_DCM	66_SUR	67_SUR	68_DCM	68_MES	68_SUR	70_MES	70_SUR	72_DCM	72_MES	72_SUR	76_DCM	76_MES	76_SUR	78_DCM	78_MES	78_SUR	82_DCM	82_SUR	84_SUR	85_DCM	85_MES	85_SUR	100_DCM	100_MES	100_SUR	102_DCM	102_MES	102_SUR	109_DCM	109_SUR	111_DCM	111_MES	111_SUR	122_DCM	122_MES	122_SUR	123_DCM	123_SUR	124_DCM	124_SUR	125_DCM	125_SUR	137_DCM	137_MES	137_SUR	138_DCM	138_MES	138_SUR	155_DCM	155_MES	155_SUR	158_DCM	158_MES	158_SUR	163_MES	163_SUR	168_DCM	168_IZZ	168_SUR	173_DCM	173_SUR	175_IZZ	175_SUR	175_ZZZ	178_SUR	180_SUR	180_ZZZ	188_DCM	188_SUR	189_DCM	189_MES	189_SUR	191_SUR	193_SUR	194_DCM	194_SUR	196_SUR	201_DCM	201_MES	201_SUR	205_MES	205_SUR	206_MES	206_SUR	208_SUR	209_MES	209_SUR	210_MES	210_SUR
39_DCM	97.4831	94.5787	94.3971	94.7844	95.8647	94.9446	94.5085	94.8626	83.1839	92.4023	78.6243	74.5100	89.1199	74.2474	67.8376	70.3519	91.0691	60.3091	94.5009	60.8327	0.0000	94.4185	47.1830	79.4983	68.9352	84.3642	77.7932	82.7717	81.0106	84.6481	87.0458	84.3746	95.1401	82.9974	81.5416	79.8678	83.6277	96.7268	82.8755	81.0784	80.2927	90.4995	90.8189	96.7255	92.0257	97.1305	91.5741	96.6136	89.6717	93.0882	89.3840	84.5015	86.4242	97.5603	88.4563	87.6829	95.7666	87.0952	98.8625	98.9779	98.8518	99.3102	98.8539	98.7865	95.0171	98.1245	93.8102	93.1319	92.9957	90.7932	88.3830	82.9056	94.6967	98.3666	93.5646	94.0562	96.9727	92.2745	94.9120	90.3695	91.9366	90.5630	96.3703	90.2630	94.8679	97.9321	88.0025	94.1617	97.5121	88.1710	97.3229	97.8875	99.9968	99.1066	99.3703	99.0652	99.7167	99.7184	99.3017	99.2737	99.2570	99.3626	99.5128	99.5281	99.1828	99.5582	99.4383	99.5926	99.2297	98.6619	99.0366	99.2760	98.9465	99.1333	99.4670	98.9704	99.3024	99.3425	99.3818	99.5178	99.3135	99.5103	99.3627	99.5457	99.4709	99.3645	99.3178	99.1594	99.2483	99.6367	99.1794
39_MES	97.3577	96.9794	92.7923	96.0929	98.7130	93.4849	95.8970	97.4064	91.2498	89.2630	97.9872	96.9119	96.9841	95.3099	98.8546	95.7890	70.4010	93.3359	60.4740	94.4997	94.4185	0.0000	94.4409	96.5722	94.7785	97.1597	93.9033	95.0049	93.6675	97.0296	98.2167	96.9613	85.3239	94.9499	97.5983	96.7794	97.4120	84.2598	92.5374	92.9160	93.7465	92.9816	92.8664	97.4896	97.4723	87.9899	92.3592	82.7030	94.1271	98.4015	91.2908	94.4141	91.9293	89.5016	93.6172	96.6395	86.7633	93.2725	97.6875	97.4347	90.5329	98.3146	93.0516	94.3408	98.1397	82.0862	97.1258	97.6316	90.8819	97.1343	98.7039	95.5310	94.1056	82.3211	96.5020	97.6002	85.6160	96.3723	96.7103	97.2070	97.2241	97.5812	96.9780	97.3727	98.2006	85.1436	98.3472	95.6537	83.8212	97.2295	95.5017	95.1440	99.9791	98.7210	97.0055	97.4919	99.6457	99.4525	98.8610	98.5629	97.0450	99.0599	99.1554	98.7888	98.4946	99.0904	98.1959	98.8779	97.9990	95.0072	96.6465	98.9171	97.6853	98.3539	99.5280	96.9783	98.2949	99.3080	99.5185	99.0460	97.0764	99.2202	99.1000	99.0864	99.3485	99.6089	98.9401	97.6307	98.7752	99.2467	98.9520
39_SUR	97.5186	94.9927	94.4332	95.1282	96.2511	95.2268	94.8422	95.1001	84.0343	92.8946	80.5598	75.7967	90.4786	75.2382	71.0187	72.9709	91.9885	65.2989	94.0026	64.9364	47.1830	94.4409	0.0000	81.8060	71.7104	86.1626	79.1109	83.7269	82.1686	85.7387	88.4780	85.4660	95.0408	84.3257	82.7886	81.5202	85.3501	96.4515	84.4519	82.3814	81.3949	87.4082	89.2818	96.6216	92.6181	96.9627	91.9573	96.3615	90.4304	93.9096	89.9989	85.7717	87.3460	97.2765	89.3874	88.5628	96.0441	87.7791	98.8426	98.9955	98.6154	99.2980	98.8550	98.6713	95.3706	98.2508	94.0158	93.6044	93.3734	91.3401	89.2100	83.7763	94.8305	98.2609	93.8187	94.5026	96.6867	92.6875	95.3802	90.9308	92.5400	91.1078	96.7371	90.8601	95.4513	97.7404	88.7924	94.6840	97.4694	89.0405	97.5944	97.9145	99.9963	99.1268	99.2901	99.0970	99.7144	99.7174	99.2188	99.2137	99.1047	99.3718	99.4880	99.4828	99.2018	99.5291	99.4366	99.6143	99.2505	98.5961	98.9537	99.2398	99.0052	99.1243	99.4809	98.9484	99.3334	99.3620	99.3980	99.5381	99.3516	99.5230	99.3849	99.5656	99.4814	99.4069	99.3369	99.0679	99.2631	99.6374	99.2090
41_DCM	98.5481	95.7802	97.3113	97.5742	96.4479	95.8041	96.7615	95.8770	90.1718	95.1490	86.3267	88.6079	84.6485	89.0891	88.8181	91.6109	97.0254	83.3879	94.4733	86.7309	79.4983	96.5722	81.8060	0.0000	85.0390	79.3875	88.0782	89.8192	89.3317	90.1937	86.5008	89.4908	98.5297	87.8892	86.4452	84.9415	85.2578	97.6400	87.7787	87.2180	86.2077	94.1856	94.4874	98.5590	93.7097	98.1770	94.4597	98.3461	92.7176	89.4038	92.3222	90.0951	90.7892	98.6892	92.2190	91.3878	97.5997	91.9359	98.9718	99.2621	99.4150	99.3805	99.1448	99.3287	94.5953	97.2011	96.5416	94.7645	95.8382	95.2409	90.4776	91.4596	95.2020	98.5637	96.1130	93.7065	97.9003	95.2208	92.1839	94.1109	92.6161	94.4190	94.4671	94.7688	91.5534	97.7275	92.2746	90.7806	97.9140	92.4707	98.0279	98.2852	99.8970	99.3818	99.5458	99.2676	99.7454	99.7633	99.4198	99.4158	99.3801	99.4473	99.4507	99.4362	99.3066	99.5448	99.6060	99.7604	99.5248	99.3281	99.4176	99.4485	99.2089	99.4884	99.6472	99.5357	99.5356	99.5718	99.5808	99.6704	99.5217	99.5425	99.4592	99.6997	99.5612	99.5464	99.5856	99.3666	99.5129	99.7206	99.4482
41_SUR	96.9888	92.9376	93.1449	95.6527	96.4933	93.5857	93.6124	94.5111	77.9287	90.5420	72.3174	81.1688	91.5679	78.6732	83.8753	84.7532	94.7809	78.7971	96.4173	79.1148	68.9352	94.7785	71.7104	85.0390	0.0000	77.7847	50.2820	59.3889	67.6858	67.2155	81.2597	75.0259	92.9723	72.0021	72.7928	70.0396	78.4376	95.5787	75.9919	80.9982	80.5641	84.7824	87.8144	96.7266	91.8661	95.7771	89.2760	94.6450	86.9357	92.5819	83.9537	71.8406	81.7773	94.6100	80.0177	85.4704	91.9560	83.4258	98.6798	98.6183	98.7341	99.3389	98.8177	98.3506	95.5296	98.7007	92.4239	94.8618	93.1946	91.3729	87.5649	82.3615	94.9670	98.0516	92.4893	92.9770	95.8394	88.9748	95.9327	86.9713	91.5084	88.7555	97.2641	90.0013	96.4270	97.5773	86.5286	94.1233	96.9144	80.7015	97.3373	98.0937	99.9947	98.9654	99.2604	98.7227	99.7162	99.6837	99.1779	99.1620	98.8451	99.1953	99.2111	98.9748	98.8841	99.2615	98.9734	99.3856	99.1788	98.6483	98.9098	99.3212	98.8733	99.2831	99.4615	99.0374	99.2260	99.2602	99.2887	99.5465	99.2594	99.5163	99.4161	99.5302	99.2014	99.3916	99.3210	99.0430	99.3306	99.6386	98.9900
42_DCM	98.0667	93.7100	94.9511	97.1769	95.9905	93.1134	95.6534	95.5373	84.3767	91.6925	79.8832	87.4505	80.2228	88.2770	92.3939	93.8222	97.1022	86.8209	97.4380	88.9174	84.3642	97.1597	86.1626	79.3875	77.7847	0.0000	75.5013	80.7175	79.7699	82.5849	79.1673	82.3236	96.0715	79.0449	76.7382	75.8535	79.8299	97.0049	79.8782	83.4742	82.6271	91.1091	91.8768	98.5772	91.6875	97.3416	90.5404	97.0752	88.6905	84.1878	89.0908	82.3101	86.4568	97.2800	87.5446	87.9114	95.8051	88.3409	98.8906	99.2111	99.2896	99.4048	98.7955	98.9092	91.9127	97.8607	95.7810	93.8865	95.3750	94.6257	91.1734	88.7478	93.8142	98.4297	95.5234	90.0306	96.8120	92.4284	90.7622	91.4143	89.7054	92.2465	93.5982	93.0695	88.7286	97.4172	89.4787	89.7330	97.1427	88.0029	98.1487	98.3790	99.9965	99.2641	99.4809	99.1757	99.7964	99.7619	99.3737	99.1134	99.1627	99.4247	99.4478	99.4410	99.1235	99.5374	99.4824	99.6954	99.4545	99.0314	99.2426	99.4500	99.1051	99.4700	99.6687	99.3533	99.5006	99.5569	99.5325	99.6371	99.5535	99.6085	99.4989	99.6803	99.5230	99.5550	99.5224	99.2628	99.4948	99.7102	99.3155
42_SUR	97.0280	93.0329	92.5743	95.5172	96.6571	92.3599	93.7143	94.4749	78.1434	93.2128	76.4928	85.4884	92.7531	83.8704	90.0613	90.4979	94.0272	83.1475	95.9854	84.7994	77.7932	93.9033	79.1109	88.0782	50.2820	75.5013	0.0000	55.5157	61.1207	65.5954	81.5931	74.9676	91.5522	72.7549	74.6418	71.5701	78.6636	94.3709	75.7010	79.2448	79.9121	90.0641	90.1973	97.3526	91.7864	93.4397	88.5779	90.3309	86.8448	92.4948	81.3641	70.1755	79.8123	91.2205	79.2355	85.1685	89.2200	81.1874	98.5130	98.5573	98.0532	99.3604	98.1684	97.8914	95.2769	98.3216	91.6878	94.9435	93.1907	91.4318	87.7242	83.1313	93.8886	97.5479	91.6909	92.1109	93.3392	87.7943	95.4913	84.1821	90.7041	87.9773	96.9753	89.6029	96.3861	96.6434	87.2446	93.0715	96.1056	80.5502	97.6627	98.0257	99.9922	98.8480	99.1842	99.0108	99.7087	99.6976	99.2449	99.1021	99.0503	99.0915	99.1765	99.0566	99.0681	99.1737	99.2779	99.5575	99.1234	97.9988	98.6391	99.2119	98.8871	99.0568	99.4326	98.7608	99.1325	99.2717	99.3275	99.5029	99.2519	99.5003	99.3849	99.4673	99.4070	99.3718	99.2380	98.6352	99.3114	99.6371	99.0591
45_SUR	97.3525	93.4902	93.5185	96.0442	96.8381	94.2386	94.2393	94.6811	80.0249	93.7129	77.5287	88.2809	93.9132	88.0818	93.0189	93.6500	94.3124	86.6210	96.3239	87.8417	82.7717	95.0049	83.7269	89.8192	59.3889	80.7175	55.5157	0.0000	54.6269	54.3822	78.7483	64.8123	90.8306	65.5382	70.2704	68.6591	77.4250	95.6364	75.6904	80.9711	80.6672	85.0871	87.6293	97.3172	92.2952	95.2271	90.3558	94.1085	85.7979	92.5549	83.5246	73.1257	82.2409	95.2791	80.5489	87.0407	92.4763	84.1099	98.8629	98.9666	97.7483	99.0828	98.0335	96.9469	95.3707	98.4133	90.9824	95.5350	93.6745	91.6877	87.2504	84.3331	94.2022	97.5552	90.5072	92.4134	95.2331	86.3470	95.5623	86.0915	90.1387	87.0562	97.2378	88.5729	96.5004	96.9176	86.2048	94.0482	96.4743	77.4009	97.9333	98.3420	99.9925	99.0588	99.3091	99.2158	99.7457	99.6703	99.1785	98.8737	98.9112	99.3364	99.3898	99.2092	99.0461	99.4403	99.2254	99.5676	99.2010	97.9919	98.4369	99.2989	98.8952	99.1337	99.4750	98.8962	99.0497	99.3303	99.4010	99.5506	99.3266	99.5533	99.4315	99.5455	99.4987	99.4424	99.3577	98.7813	99.3540	99.6508	99.2823
46_SUR	97.1206	93.5730	91.8967	95.7254	97.0107	93.1833	94.0726	95.3206	81.0624	90.3042	80.7266	84.5588	92.8329	84.1051	89.1611	86.8424	92.8628	84.7808	94.7993	85.9144	81.0106	93.6675	82.1686	89.3317	67.6858	79.7699	61.1207	54.6269	0.0000	66.2042	83.2848	73.9124	89.5128	73.7434	76.7637	75.7234	81.4735	94.6797	78.2060	81.2306	81.0106	90.0398	89.9848	97.6823	92.8801	94.0148	89.7644	91.2667	87.0809	92.1381	84.8730	77.5847	82.3165	92.1723	81.4400	87.8511	90.6735	84.3387	98.6395	98.7716	96.6293	99.1733	97.5281	96.7389	95.2515	98.0253	93.0354	95.5746	94.5085	93.2067	89.8133	85.5356	93.9004	97.1073	92.3966	92.8831	94.8503	88.5752	94.9918	88.2560	91.1170	89.2138	96.5730	89.2973	95.7949	97.1447	88.9990	93.9329	96.2261	83.8016	97.6749	98.0197	99.9751	98.7977	98.9238	98.9932	99.7218	99.6371	99.1328	98.7838	98.9462	99.2818	99.1960	99.1025	99.0040	99.2714	99.1427	99.3331	98.8385	97.3018	98.0227	99.0690	98.7645	98.5943	99.4672	97.9991	99.0939	99.3604	99.3870	99.4086	98.9842	99.4660	99.3719	99.3873	99.2731	99.4859	99.1048	98.9231	99.2172	99.5926	99.0783
48_SUR	97.3086	93.2695	94.6753	96.1470	96.4171	94.9762	94.3715	93.8898	82.8726	92.9048	78.4183	89.2672	92.9455	90.1897	93.8384	95.3015	97.2239	87.8782	97.4654	88.6056	84.6481	97.0296	85.7387	90.1937	67.2155	82.5849	65.5954	54.3822	66.2042	0.0000	70.6073	61.0725	92.8498	65.9535	72.6525	71.0503	75.4508	97.7895	75.9115	81.7762	80.6798	91.6954	91.7568	98.5720	91.6166	97.5981	91.2746	96.3302	86.4304	91.0700	83.0948	72.7888	82.0698	96.5806	79.5253	86.1894	96.1348	83.8794	98.9350	99.2112	99.0401	99.4310	99.0375	98.6952	94.7640	98.8164	90.3241	95.4074	93.7366	91.5225	86.4158	84.7193	94.1536	98.6173	90.1491	91.6376	96.8833	85.9912	94.8436	85.9136	89.4045	85.9461	96.8990	88.1322	95.6629	98.4969	85.0168	93.8924	98.2021	77.5445	97.8813	98.2979	99.9967	99.2179	99.4190	99.2842	99.7503	99.7289	99.4197	99.2182	99.4278	99.4132	99.4170	99.4987	99.2997	99.5080	99.4699	99.6278	99.2988	98.9265	99.1008	99.3809	99.0529	99.2738	99.5117	99.0865	99.4181	99.4063	99.4225	99.5892	99.4066	99.5461	99.4289	99.5907	99.4588	99.4117	99.3990	99.2887	99.4077	99.7034	99.3094
52_DCM	97.6801	91.3294	95.9158	96.5849	94.2725	93.6938	94.6961	92.0013	86.4758	96.8403	79.8679	89.5502	84.7883	90.8375	92.0903	95.0541	98.1385	88.2661	97.7031	89.6553	87.0458	98.2167	88.4780	86.5008	81.2597	79.1673	81.5931	78.7483	83.2848	70.6073	0.0000	69.9152	97.2942	72.8031	76.5488	76.0018	65.6117	97.9861	74.3067	80.5100	79.1593	90.8307	91.6001	98.5551	87.5566	97.9811	89.8274	97.9814	84.8701	77.9639	86.3126	77.1504	82.5431	98.6341	82.8813	84.1241	97.7882	84.0036	98.9328	99.2837	99.5355	99.2448	99.0577	99.2346	89.2424	97.5252	93.1363	93.4961	94.3291	93.0129	87.0847	86.9148	91.4602	98.3921	92.5093	88.4016	97.3759	89.9463	88.8292	88.9043	87.4004	89.2007	92.6872	90.8973	88.2104	98.0041	85.9794	89.1978	98.2145	83.8376	97.5592	97.8742	99.9966	99.2158	99.5929	99.2775	99.7590	99.7560	99.3070	99.2534	99.4115	99.3008	99.4842	99.5571	99.1085	99.5532	99.5546	99.7535	99.4249	99.1629	99.3162	99.2768	98.9873	99.2989	99.5096	99.3809	99.4086	99.3926	99.4361	99.5701	99.5201	99.4626	99.2918	99.6327	99.4215	99.3241	99.4557	99.1809	99.3741	99.6977	99.2377
52_SUR	97.6400	93.9197	95.3902	96.5831	96.0725	95.4025	95.2011	94.5889	85.8617	95.7547	82.0960	88.5412	91.2660	89.8801	92.0490	93.5336	96.7130	86.4910	97.6321	86.9111	84.3746	96.9613	85.4660	89.4908	75.0259	82.3236	74.9676	64.8123	73.9124	61.0725	69.9152	0.0000	93.5109	61.4861	72.8012	73.4623	77.5653	97.1312	78.1080	82.1285	80.9837	91.6079	91.7348	98.1279	91.2754	97.3813	91.0055	96.7375	84.6079	89.3226	86.4297	77.6449	83.6746	97.3519	83.8684	87.0813	96.3956	85.9625	98.9731	99.0154	99.3284	99.4206	98.9976	98.8876	92.7236	98.0873	87.5844	93.5820	91.9827	89.3674	81.3539	80.8677	92.8406	98.0795	88.1614	90.8744	96.1992	84.1163	93.1180	83.7141	87.9991	83.8395	95.9972	86.8726	93.0370	97.5294	78.9267	90.9490	97.6670	76.7834	97.8720	98.2797	99.9975	99.2144	99.5446	99.2529	99.7419	99.7020	99.3075	99.2521	99.3240	99.3441	99.4237	99.4521	99.2430	99.4993	99.4753	99.6492	99.3833	99.0046	99.2015	99.3054	99.1868	99.2686	99.5165	99.2902	99.4054	99.4127	99.4176	99.5565	99.3921	99.5453	99.3897	99.5307	99.3974	99.4230	99.3661	99.1825	99.3575	99.6596	99.1672
56_MES	97.8276	96.7020	94.5779	97.6138	98.9372	95.0384	97.7007	98.2542	92.1760	93.2076	97.5466	96.8753	97.7356	96.1335	99.1764	95.9852	86.9599	95.8123	83.6603	96.6150	95.1401	85.3239	95.0408	98.5297	92.9723	96.0715	91.5522	90.8306	89.5128	92.8498	97.2942	93.5109	0.0000	93.3833	96.6419	94.8147	96.7597	85.1519	92.8948	93.7311	94.2812	94.5282	93.0609	97.2239	97.6563	86.0914	93.7974	84.6859	94.8158	98.3394	85.6718	93.0415	91.3969	80.6106	88.0558	96.6832	87.4935	91.5193	97.5573	96.8750	93.4284	98.4332	88.9891	96.2883	98.7083	91.8678	97.7425	98.3802	93.7504	98.6945	98.4666	95.9271	96.3498	88.7850	96.9936	97.8654	86.0030	95.4790	96.8465	98.2715	97.9906	97.4508	97.7313	97.3174	98.5457	89.8615	98.3077	97.2286	91.0631	97.9178	97.6253	95.8623	99.9437	99.0045	97.8459	99.0581	99.5653	99.4898	98.9425	99.1031	98.8157	99.2898	99.4015	99.1587	98.5686	99.3835	98.9964	99.1843	98.3442	95.8776	97.7043	98.6829	97.6241	98.0637	99.3886	96.7230	99.1668	99.5011	99.5107	98.6355	97.4554	98.8152	98.4420	98.8854	99.1426	99.3776	99.1576	98.8230	98.9034	99.1652	99.2658
56_SUR	97.5424	93.1243	93.9377	95.9180	96.3676	93.9710	94.3868	94.4319	81.4746	88.8330	78.1939	86.5053	90.1413	87.7125	92.1576	92.5369	94.9886	86.2714	96.4432	87.2828	82.9974	94.9499	84.3257	87.8892	72.0021	79.0449	72.7549	65.5382	73.7434	65.9535	72.8031	61.4861	93.3833	0.0000	58.6434	57.7456	72.4829	95.4817	71.6349	75.1740	73.7862	88.7106	88.9367	97.8346	91.1502	95.9883	89.6015	94.1330	84.9098	88.7746	84.9878	75.6841	81.3724	96.3859	82.1778	85.9866	93.7888	83.8562	98.7676	98.6797	97.9500	99.1799	98.2683	97.8987	93.2183	98.0402	89.4241	94.4158	92.8623	90.9577	84.3970	82.1231	92.4356	97.6457	89.3713	91.1633	94.6609	86.2499	93.4154	86.0112	88.7164	86.1538	95.6431	88.3279	93.9661	97.0875	82.5841	91.7838	96.3294	78.4841	97.7006	98.0236	99.9837	99.0804	99.2264	99.2051	99.7325	99.7318	99.3066	99.3008	99.3210	99.3975	99.4703	99.3798	99.1384	99.5323	99.3901	99.6178	98.9150	98.3444	98.8121	99.3027	98.8704	99.1537	99.5246	98.8407	99.2678	99.3976	99.3966	99.3463	99.1387	99.5202	99.3676	99.2945	99.2321	99.4807	99.0213	98.9370	99.2041	99.5798	98.8881
58_DCM	98.2169	93.9877	95.8736	97.0642	96.4216	95.8839	95.9030	95.4357	82.9119	93.8837	77.1974	84.5656	88.7349	86.5998	90.4958	91.7901	97.0554	86.4771	97.7357	86.4832	81.5416	97.5983	82.7886	86.4452	72.7928	76.7382	74.6418	70.2704	76.7637	72.6525	76.5488	72.8012	96.6419	58.6434	0.0000	52.7241	72.2810	96.9268	74.1961	74.2994	72.0569	90.1638	90.8529	98.1129	91.6828	98.2510	92.2620	97.2801	88.4741	88.0087	88.2061	78.8037	85.4471	98.7056	85.5887	86.6960	97.4149	86.0290	99.1727	99.2737	99.4719	99.4916	99.1301	99.0181	93.9614	98.3855	93.8481	94.3774	94.4857	92.9305	88.2030	84.9326	94.9827	98.7793	94.0661	93.5160	97.1728	91.8474	94.3121	90.8397	92.0488	91.2916	96.1936	92.2912	92.9214	97.9952	86.5513	91.7822	98.0012	83.0574	98.1575	98.4727	99.9974	99.3910	99.6789	99.4049	99.7890	99.7704	99.4253	99.4005	99.4425	99.4830	99.6127	99.6349	99.3560	99.6417	99.6256	99.7848	99.4996	99.2596	99.4203	99.4490	99.3211	99.4430	99.6176	99.4923	99.5406	99.5245	99.5283	99.6032	99.4845	99.6215	99.4769	99.5898	99.4710	99.5118	99.4773	99.3156	99.4566	99.7406	99.2763
62_SUR	97.7388	93.0731	94.8339	96.1538	96.1183	94.3341	94.7567	94.5942	80.4853	94.5315	75.1928	83.4036	86.7714	85.4489	89.9634	91.2742	96.2235	84.2372	97.0956	85.2242	79.8678	96.7794	81.5202	84.9415	70.0396	75.8535	71.5701	68.6591	75.7234	71.0503	76.0018	73.4623	94.8147	57.7456	52.7241	0.0000	69.0389	97.1097	69.4752	69.9336	67.2744	88.7735	88.9517	98.2553	90.4625	97.2436	90.1245	96.5545	87.1082	87.2741	84.9420	75.7221	81.9112	97.1555	82.2497	84.4828	95.7214	83.1382	98.1909	97.7279	98.9948	99.3019	98.3403	98.3578	93.7198	98.1814	92.6497	94.3218	94.0467	92.3003	87.9221	84.3991	94.0111	98.4429	92.9324	92.4473	96.8737	90.8270	93.4278	89.8909	90.9593	90.3579	95.5090	91.4932	92.8972	98.0177	86.2014	91.2656	98.0585	81.6472	97.7535	98.1556	99.9970	99.1822	99.4312	99.3504	99.7524	99.7787	99.4066	99.3824	99.4396	99.4235	99.5609	99.5638	99.2569	99.6049	99.5156	99.6971	99.2833	98.7906	99.1133	99.4054	98.9441	99.3374	99.5576	99.0645	99.4032	99.4583	99.4916	99.5695	99.4864	99.5775	99.4234	99.6221	99.5263	99.4612	99.3759	99.2390	99.3971	99.7067	99.3525
64_DCM	97.3864	90.8194	95.2814	96.0846	94.0333	93.5806	94.0802	91.3801	84.0847	90.4871	76.8911	86.3924	84.2979	87.7884	89.3284	92.3476	96.7555	85.4690	96.8105	87.2109	83.6277	97.4120	85.3501	85.2578	78.4376	79.8299	78.6636	77.4250	81.4735	75.4508	65.6117	77.5653	96.7597	72.4829	72.2810	69.0389	0.0000	96.1598	61.8703	67.6221	64.8783	86.5578	87.4331	97.9542	82.5623	97.4199	86.3716	96.8452	84.6699	81.8213	85.6050	76.8633	79.9145	98.5215	80.7236	80.3366	97.0017	80.5439	98.6959	99.1037	99.3303	99.1478	98.9103	99.0500	91.1537	97.4925	93.6490	94.0977	94.2566	93.0112	88.6302	87.0818	92.4013	98.2629	93.0523	90.1897	96.8937	90.9352	89.7945	89.4770	88.9716	89.9825	92.0952	90.8495	91.0998	97.9948	87.8135	90.5164	97.9634	84.8929	96.8294	97.2413	99.9950	99.0423	99.5214	99.1082	99.6957	99.6985	99.1740	99.1058	99.2869	99.1564	99.3636	99.4452	98.8853	99.4523	99.4634	99.7188	99.3201	98.8975	99.1378	99.1221	98.7484	99.1248	99.4289	99.2259	99.3029	99.2845	99.3365	99.5106	99.4185	99.3582	99.1715	99.5794	99.3266	99.1444	99.3635	98.9289	99.2412	99.5949	99.0712
64_MES	97.7985	96.7449	93.6345	97.5018	97.7700	94.7477	96.8899	97.2492	92.0267	90.9151	98.3061	97.9684	97.5200	96.8363	99.2756	96.8521	81.7932	96.7419	87.2544	97.3916	96.7268	84.2598	96.4515	97.6400	95.5787	97.0049	94.3709	95.6364	94.6797	97.7895	97.9861	97.1312	85.1519	95.4817	96.9268	97.1097	96.1598	0.0000	90.8163	92.4608	92.4267	91.1470	91.2872	94.6733	96.0824	73.3968	89.2522	75.3969	93.0121	97.8615	86.6056	93.5273	92.1524	82.8436	92.9673	95.9715	76.0713	93.2970	93.9977	95.6868	89.9586	96.6448	87.4589	93.0593	98.3704	88.6807	97.9733	96.1402	90.0381	96.8688	98.8316	96.4283	95.5387	85.1988	97.2143	97.4315	81.4567	96.4394	97.0204	96.6567	97.5660	97.5741	97.2865	97.9784	98.0667	87.8063	98.6126	94.9763	87.4064	97.7147	95.5926	92.6365	99.9871	97.5491	97.4327	97.1616	99.2001	98.9761	97.4754	96.8366	96.6097	97.3863	98.1049	97.6914	95.3369	97.9639	97.8628	99.3127	98.6592	94.2328	95.9535	97.0815	95.1889	97.1941	98.8408	97.6142	97.2360	98.3762	98.4403	98.5391	96.7699	97.9823	97.1761	98.7724	98.1032	98.1573	98.4540	96.1587	98.3842	98.8975	97.8285
64_SUR	95.4939	89.5983	90.8376	93.9537	94.9776	90.5245	91.9406	92.0870	79.6338	83.8432	79.8576	86.1035	86.3263	85.6788	90.6196	89.6021	92.9851	84.6304	94.2548	86.5327	82.8755	92.5374	84.4519	87.7787	75.9919	79.8782	75.7010	75.6904	78.2060	75.9115	74.3067	78.1080	92.8948	71.6349	74.1961	69.4752	61.8703	90.8163	0.0000	67.4357	66.5993	81.9087	82.3827	95.9505	84.8286	92.2012	80.0632	87.7282	82.0458	85.7082	81.8270	72.3720	75.5133	91.9377	76.3019	79.9000	90.0620	76.7892	97.6584	97.7758	95.4313	98.4531	96.8856	95.8006	91.7701	96.4436	92.5690	93.1420	92.6310	92.2403	89.8183	84.3577	89.7231	95.9325	92.3494	89.2853	93.5107	89.4634	90.6694	88.6529	89.4906	88.9399	93.2944	90.8973	92.1609	95.9107	88.6670	89.7904	93.7935	84.7229	96.0288	96.5088	99.9895	98.3796	98.7547	98.5709	99.5702	99.6069	98.8654	98.8919	98.7797	98.9917	99.0331	98.9183	98.6531	99.0779	98.9712	99.2752	97.9956	96.4731	97.6748	98.8449	97.6963	98.4867	99.2949	97.1396	98.8814	99.1400	99.0934	98.9537	98.5212	99.2069	99.0019	98.9328	98.7590	99.2104	98.0864	98.3483	98.7422	99.3981	98.1871
65_DCM	96.7403	91.3710	92.5843	93.8801	94.1947	91.3648	93.2398	92.2388	83.8002	88.1892	82.8169	84.9516	87.8937	85.5380	88.8476	88.4168	91.8758	82.6379	94.0673	84.4080	81.0784	92.9160	82.3814	87.2180	80.9982	83.4742	79.2448	80.9711	81.2306	81.7762	80.5100	82.1285	93.7311	75.1740	74.2994	69.9336	67.6221	92.4608	67.4357	0.0000	58.1859	79.6834	80.5052	86.5820	85.2054	93.1012	83.8557	91.5556	85.4507	87.8530	85.4756	80.7008	80.6374	93.6757	82.4363	83.1320	91.3832	80.9483	97.4511	97.7597	97.1310	98.8854	97.7195	97.5295	92.8093	95.9516	93.5368	92.6655	93.2294	92.4541	90.3514	85.7686	91.5971	96.7675	93.2484	91.8540	93.2225	91.2871	91.4482	90.4694	90.3078	90.5203	93.6111	91.6609	92.1106	95.7961	89.4841	90.2459	95.3651	87.5409	95.5718	95.7648	99.9934	98.2998	98.8245	98.3856	99.5016	99.5020	98.4794	98.5135	98.6460	98.7253	99.0751	99.1461	98.4073	99.1581	98.9610	99.3596	98.5784	97.0049	97.8093	98.4120	98.1099	98.0353	99.0460	97.6717	98.8428	98.8589	98.9233	99.0193	98.5271	99.0832	98.7810	99.0543	98.9484	98.8066	98.6163	98.4635	98.5790	99.3586	98.5414
